"","Gloss","GlossID","WordID","Word","POS","Analysis","Lemma","Language","Glossing","GlossingID","Manuscript"
"","BVi.01c22a: % uiligro percis (?) forais    '???'","BVi.01c22a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22a.0","uiligro","","","","la","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_61c","BVi"
"","BVi.01c22a: % uiligro percis (?) forais    '???'","BVi.01c22a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22a.1","cis","","","","la","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_61c","BVi"
"","Ang.51a05d: mercurius    'Wednesday'","Ang.51a05d","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05d.0","mercurius","NOUN","nom.sg.masc.","mercurius","la","gl. primamShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_61d","Ang"
"","BVi.01c22d: mercorius    'Wednesday'","BVi.01c22d","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22d.0","mercorius","NOUN","nom.sg.masc.","mercurius","la","gl. primamShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_61d","BVi"
"","Ang.51a05g: iouis    'Thursday'","Ang.51a05g","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05g.0","iouis","PROPN","gen.sg.masc.","iuppiter","la","gl. secundamShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_62a","Ang"
"","BVi.01c23a: ioppiter    'Thursday'","BVi.01c23a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c23a.0","ioppiter","PROPN","nom.sg.masc.","iuppiter","la","gl. secundamShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_62a","BVi"
"","Ang.51a06b: uener    'Friday'","Ang.51a06b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06b.0","uener","NOUN","","dies ueneris","la","gl. sextaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_62b","Ang"
"","BVi.01c23b: ueneri    'Friday'","BVi.01c23b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c23b.0","ueneri","NOUN","","dies ueneris","la","gl. sextaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_62b","BVi"
"","Ang.51a06e: dies ebdomadae    'days of the week'","Ang.51a06e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06e.0","dies","NOUN","nom.sg.masc.","dies","la","gl. feriasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_63-64b","Ang"
"","Ang.51a06e: dies ebdomadae    'days of the week'","Ang.51a06e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06e.1","ebdomadae","NOUN","gen.sg.fem.","ebdomada","la","gl. feriasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_63-64b","Ang"
"","Ang.51a06c: saturnus    'Saturday'","Ang.51a06c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06c.0","saturnus","NOUN","nom.sg.masc.","saturnus","la","gl. septimaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_63a","Ang"
"","BVi.01c24a: saturnus    'Saturday'","BVi.01c24a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c24a.0","saturnus","NOUN","nom.sg.masc.","saturnus","la","gl. septimaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_302_63a","BVi"
"","Ang.51a16e: .i. unadie dominico    'one Sunday'","Ang.51a16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.0",".i.","","",".i.","la","gl. monadeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_78a","Ang"
"","Ang.51a16e: .i. unadie dominico    'one Sunday'","Ang.51a16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.1","una","NUM","abl.sg.fem.","unus","la","gl. monadeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_78a","Ang"
"","Ang.51a16e: .i. unadie dominico    'one Sunday'","Ang.51a16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.2","die","NOUN","abl.sg.fem.","dies","la","gl. monadeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_78a","Ang"
"","Ang.51a16e: .i. unadie dominico    'one Sunday'","Ang.51a16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.3","dominico","ADJ","abl.sg.masc.pos.","dominicus","la","gl. monadeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_78a","Ang"
"","BCr.27d44: uno die    'one day'","BCr.27d44","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27d44.0","uno","NUM","abl.sg.masc.","unus","la","gl. monadeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_78a","BCr"
"","BCr.27d44: uno die    'one day'","BCr.27d44","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27d44.1","die","NOUN","abl.sg.masc.","dies","la","gl. monadeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_78a","BCr"
"","BVi.01c38.16: uno .i. ondoenfiur    'one i.e. from one man'","BVi.01c38.16","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c38.16.0","uno","NUM","abl.sg.neut.","unus","la","gl. monadeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_78a","BVi"
"","Sg.57.37b: i. unodie    'one day'","Sg.57.37b","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.0","i.","","",".i.","la","gl. monadeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_78a","Sg"
"","Sg.57.37b: i. unodie    'one day'","Sg.57.37b","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.1","uno","NUM","abl.sg.masc.","unus","la","gl. monadeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_78a","Sg"
"","Sg.57.37b: i. unodie    'one day'","Sg.57.37b","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.2","die","NOUN","abl.sg.masc.","dies","la","gl. monadeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_78a","Sg"
"","Ang.51a22a: annorum    'of years'","Ang.51a22a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22a.0","annorum","NOUN","gen.pl.masc.","annus","la","gl. exordineShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_86a","Ang"
"","BVi.01d05a: annorum    'of years'","BVi.01d05a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d05a.0","annorum","NOUN","gen.pl.masc.","annus","la","gl. exordineShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_86a","BVi"
"","Ang.51a22b: .i. sacrificio    '(for) sacrifice'","Ang.51a22b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22b.0",".i.","","",".i.","la","gl. collectisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_86b","Ang"
"","Ang.51a22b: .i. sacrificio    '(for) sacrifice'","Ang.51a22b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22b.1","sacrificio","NOUN","abl.sg.neut.","sacrificium","la","gl. collectisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_86b","Ang"
"","Ang.51a24b: speramus    'we hope'","Ang.51a24b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a24b.0","speramus","VERB","1pl.pres.ind.act.","spero","la","gl. praestulamurShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_90a","Ang"
"","BVi.01d09: speramus    'we hope'","BVi.01d09","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d09.0","speramus","VERB","1pl.pres.ind.act.","spero","la","gl. praestulamurShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_303_90a","BVi"
"","Ang.51a26a: mundari    'cleansed'","Ang.51a26a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a26a.0","mundari","VERB","pres.infinitive.pass.","mundo","la","gl. lustrariShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_304_92a","Ang"
"","BCr.28a04: .i.mundari .uel consecrari. uel lauari.    'cleansed or consecrated or washed'","BCr.28a04","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.0",".i.","","",".i.","la","gl. lustrariShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_304_92a","BCr"
"","BCr.28a04: .i.mundari .uel consecrari. uel lauari.    'cleansed or consecrated or washed'","BCr.28a04","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.1","mundari","VERB","pres.infinitive.pass.","mundo","la","gl. lustrariShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_304_92a","BCr"
"","BCr.28a04: .i.mundari .uel consecrari. uel lauari.    'cleansed or consecrated or washed'","BCr.28a04","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.2","uel","CCONJ","","uel","la","gl. lustrariShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_304_92a","BCr"
"","BCr.28a04: .i.mundari .uel consecrari. uel lauari.    'cleansed or consecrated or washed'","BCr.28a04","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.3","consecrari","VERB","pres.infinitive.pass.","consecro","la","gl. lustrariShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_304_92a","BCr"
"","BCr.28a04: .i.mundari .uel consecrari. uel lauari.    'cleansed or consecrated or washed'","BCr.28a04","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.4","uel","CCONJ","","uel","la","gl. lustrariShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_304_92a","BCr"
"","BCr.28a04: .i.mundari .uel consecrari. uel lauari.    'cleansed or consecrated or washed'","BCr.28a04","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.5","lauari","VERB","pres.infinitive.pass.","lauo","la","gl. lustrariShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_304_92a","BCr"
"","Sg.58.02: .i. mundari    'i.e. cleansed'","Sg.58.02","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.02.0",".i.","","",".i.","la","gl. lustrariShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_304_92a","Sg"
"","Sg.58.02: .i. mundari    'i.e. cleansed'","Sg.58.02","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.02.1","mundari","VERB","pres.infinitive.pass.","mundo","la","gl. lustrariShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_304_92a","Sg"
"","BVi.01d30a: arg capientibus et curi osis    ''","BVi.01d30a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.0","arg","NOUN","nom.sg.fem.","argumentum","la","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_11a","BVi"
"","BVi.01d30a: arg capientibus et curi osis    ''","BVi.01d30a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.1","capientibus","VERB","abl.pl.masc.participle.","capio","la","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_11a","BVi"
"","BVi.01d30a: arg capientibus et curi osis    ''","BVi.01d30a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.2","et","CCONJ","","et","la","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_11a","BVi"
"","BVi.01d30a: arg capientibus et curi osis    ''","BVi.01d30a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.3","curiosis","ADJ","abl.pl.neut.pos.","curiosus","la","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_11a","BVi"
"","Ang.51b03a: profetiam    'prophecy'","Ang.51b03a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b03a.0","profetiam","NOUN","acc.sg.fem.","prophetia","la","gl. margaritasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_12a","Ang"
"","BCr.28a30: profetiae    'prophecies'","BCr.28a30","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a30.0","profetiae","NOUN","nom.pl.fem.","prophetia","la","gl. margaritasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_12a","BCr"
"","BVi.01d30b: profoetie    'prophecies'","BVi.01d30b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30b.0","profoetie","NOUN","nom.pl.fem.","prophetia","la","gl. margaritasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_12a","BVi"
"","BVi.01d30c: eclesiae    'churches'","BVi.01d30c","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30c.0","eclesiae","NOUN","nom.pl.fem.","ecclesia","la","gl. clausas","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_12b","BVi"
"","BVi.01d37: lex    'law'","BVi.01d37","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d37.0","lex","NOUN","nom.sg.fem.","lex","la","gl. uisio","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_19a","BVi"
"","Ang.51b08a: christus spiritu sancto    'Christ holy spirit'","Ang.51b08a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.0","christus","PROPN","nom.sg.masc.pos.","christus","la","gl. oleo laetitiaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_21-2a","Ang"
"","Ang.51b08a: christus spiritu sancto    'Christ holy spirit'","Ang.51b08a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.1","spiritu","NOUN","abl.sg.masc.","spiritus","la","gl. oleo laetitiaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_21-2a","Ang"
"","Ang.51b08a: christus spiritu sancto    'Christ holy spirit'","Ang.51b08a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.2","sancto","ADJ","abl.sg.masc.pos.","sanctus","la","gl. oleo laetitiaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_21-2a","Ang"
"","BCr.28a44: spiritu sancto    'holy spirit'","BCr.28a44","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a44.0","spiritu","NOUN","abl.sg.masc.","spiritus","la","gl. oleo laetitiaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_21-2a","BCr"
"","BCr.28a44: spiritu sancto    'holy spirit'","BCr.28a44","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a44.1","sancto","ADJ","abl.sg.masc.pos.","sanctus","la","gl. oleo laetitiaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_21-2a","BCr"
"","BVi.01d40a: spiritus sanctus    'holy spirit'","BVi.01d40a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40a.0","spiritus","NOUN","nom.sg.masc.","spiritus","la","gl. oleo laetitiaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_21-2a","BVi"
"","BVi.01d40a: spiritus sanctus    'holy spirit'","BVi.01d40a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40a.1","sanctus","ADJ","nom.sg.masc.pos.","sanctus","la","gl. oleo laetitiaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_21-2a","BVi"
"","Sg.58.25: .i. spiritu sancto    'holy spirit'","Sg.58.25","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.0",".i.","","",".i.","la","gl. oleo laetitiaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_21-2a","Sg"
"","Sg.58.25: .i. spiritu sancto    'holy spirit'","Sg.58.25","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.1","spiritu","ADJ","abl.sg.masc.pos.","sanctus","la","gl. oleo laetitiaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_21-2a","Sg"
"","Sg.58.25: .i. spiritu sancto    'holy spirit'","Sg.58.25","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.2","sancto","ADJ","abl.sg.masc.","sanctus","la","gl. oleo laetitiaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_21-2a","Sg"
"","BVi.01d40b: profoetis et apostolis    'prophets and apostles'","BVi.01d40b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.0","profoetis","NOUN","abl.pl.fem.","prophetium","la","gl. prae participibus suis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_22b","BVi"
"","BVi.01d40b: profoetis et apostolis    'prophets and apostles'","BVi.01d40b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.1","et","CCONJ","","et","la","gl. prae participibus suis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_22b","BVi"
"","BVi.01d40b: profoetis et apostolis    'prophets and apostles'","BVi.01d40b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.2","apostolis","NOUN","abl.pl.masc.","apostolus","la","gl. prae participibus suis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_22b","BVi"
"","BVi.01d24: .i. lunae    'of the moon'","BVi.01d24","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d24.0",".i.","","",".i.","la","gl. singulos","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_5a","BVi"
"","BVi.01d24: .i. lunae    'of the moon'","BVi.01d24","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d24.1","lunae","NOUN","gen.sg.fem.","luna","la","gl. singulos","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_5a","BVi"
"","BVi.01d26a.18a: .i. anno co mis embolism    'i.e. in a year with the embolismic month'","BVi.01d26a.18a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d26a.18a.0",".i.","","",".i.","la","gl. tertio uel altero anno","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_7a","BVi"
"","BVi.01d26a.18a: .i. anno co mis embolism    'i.e. in a year with the embolismic month'","BVi.01d26a.18a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d26a.18a.1","anno","NOUN","abl.sg.masc.","annus","la","gl. tertio uel altero anno","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_7a","BVi"
"","Ang.51a36b: .i. ogdad    '.i. octad'","Ang.51a36b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a36b.0",".i.","","",".i.","la","gl. singulos adiiciensShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_7b","Ang"
"","Ang.51a36b: .i. ogdad    '.i. octad'","Ang.51a36b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a36b.1","ogdad","","","","la","gl. singulos adiiciensShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_7b","Ang"
"","BCr.28a25: ogdad et endicad    'octad and ???'","BCr.28a25","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.0","ogdad","","","","la","gl. singulos adiiciensShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_7b","BCr"
"","BCr.28a25: ogdad et endicad    'octad and ???'","BCr.28a25","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.1","et","CCONJ","","et","la","gl. singulos adiiciensShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_7b","BCr"
"","BCr.28a25: ogdad et endicad    'octad and ???'","BCr.28a25","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.2","endicad","","","","la","gl. singulos adiiciensShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_305_7b","BCr"
"","Ang.51b11d: angelus    'angel'","Ang.51b11d","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b11d.0","angelus","NOUN","nom.sg.masc.","angelus","la","gl. asseritShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_306_25a","Ang"
"","BVi.01d43: angelus    'angel'","BVi.01d43","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d43.0","angelus","NOUN","nom.sg.masc.","angelus","la","gl. asseritShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_306_25a","BVi"
"","BVi.02a10: di es    'day'","BVi.02a10","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a10.0","dies","NOUN","nom.sg.masc.","dies","la","gl. tertia","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_314_34a","BVi"
"","BCr.29a50: innumero    'in number'","BCr.29a50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29a50.0","in","ADP","","in","la","gl. summaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_42a","BCr"
"","BCr.29a50: innumero    'in number'","BCr.29a50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29a50.1","numero","NOUN","abl.sg.masc.","numerus","la","gl. summaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_42a","BCr"
"","BVi.02a18a: numero    'number'","BVi.02a18a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18a.0","numero","NOUN","abl.sg.masc.","numerus","la","gl. summaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_42a","BVi"
"","BVi.02a18b: .i. dies    'i.e. day'","BVi.02a18b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18b.0",".i.","","",".i.","la","gl. temporis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_42b","BVi"
"","BVi.02a18b: .i. dies    'i.e. day'","BVi.02a18b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18b.1","dies","NOUN","nom.sg.masc.","dies","la","gl. temporis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_42b","BVi"
"","Ang.53b01a: i. xiuiiii .i. unus deest de .l.,    'i.e. nineteen i.e. one missing from fifty'","Ang.53b01a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.0","i.","","",".i.","la","gl. non plusquam unde l diesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_43-44a","Ang"
"","Ang.53b01a: i. xiuiiii .i. unus deest de .l.,    'i.e. nineteen i.e. one missing from fifty'","Ang.53b01a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.2",".i.","","",".i.","la","gl. non plusquam unde l diesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_43-44a","Ang"
"","Ang.53b01a: i. xiuiiii .i. unus deest de .l.,    'i.e. nineteen i.e. one missing from fifty'","Ang.53b01a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.3","unus","NUM","nom.sg.masc.","unus","la","gl. non plusquam unde l diesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_43-44a","Ang"
"","Ang.53b01a: i. xiuiiii .i. unus deest de .l.,    'i.e. nineteen i.e. one missing from fifty'","Ang.53b01a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.4","deest","VERB","3sg.pres.ind.act.","desum","la","gl. non plusquam unde l diesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_43-44a","Ang"
"","Ang.53b01a: i. xiuiiii .i. unus deest de .l.,    'i.e. nineteen i.e. one missing from fifty'","Ang.53b01a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.5","de","ADP","","de","la","gl. non plusquam unde l diesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_43-44a","Ang"
"","Ang.53b01a: i. xiuiiii .i. unus deest de .l.,    'i.e. nineteen i.e. one missing from fifty'","Ang.53b01a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.6","l","NUM","","(Roman numerals)","la","gl. non plusquam unde l diesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_43-44a","Ang"
"","BVi.02a19: .i. unus deest de .l.    'one missing from fifty'","BVi.02a19","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.0",".i.","","",".i.","la","gl. non plusquam unde l diesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_43-44a","BVi"
"","BVi.02a19: .i. unus deest de .l.    'one missing from fifty'","BVi.02a19","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.1","unus","NUM","nom.sg.masc.","unus","la","gl. non plusquam unde l diesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_43-44a","BVi"
"","BVi.02a19: .i. unus deest de .l.    'one missing from fifty'","BVi.02a19","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.2","deest","VERB","3sg.pres.ind.act.","desum","la","gl. non plusquam unde l diesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_43-44a","BVi"
"","BVi.02a19: .i. unus deest de .l.    'one missing from fifty'","BVi.02a19","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.4","de","ADP","","de","la","gl. non plusquam unde l diesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_43-44a","BVi"
"","BCr.29b04: in quo fuit noe    'in which Noah was'","BCr.29b04","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.0","in","ADP","","in","la","gl. quae praesentiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_52a","BCr"
"","BCr.29b04: in quo fuit noe    'in which Noah was'","BCr.29b04","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.1","quo","PRON","abl.sg.neut.","qui","la","gl. quae praesentiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_52a","BCr"
"","BCr.29b04: in quo fuit noe    'in which Noah was'","BCr.29b04","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.2","fuit","VERB","3sg.past.ind.act.","sum","la","gl. quae praesentiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_52a","BCr"
"","BCr.29b04: in quo fuit noe    'in which Noah was'","BCr.29b04","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.3","noe","PROPN","nom.sg.masc.","noe","la","gl. quae praesentiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_52a","BCr"
"","BVi.02a28.19a: .i. noe    'i.e. Noah'","BVi.02a28.19a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a28.19a.0",".i.","","",".i.","la","gl. quae praesentiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_52a","BVi"
"","BVi.02a28.19a: .i. noe    'i.e. Noah'","BVi.02a28.19a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a28.19a.1","noe","PROPN","nom.sg.masc.","noe","la","gl. quae praesentiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_52a","BVi"
"","BVi.02a30a: et xxuiii    'and twenty-eight'","BVi.02a30a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a30a.0","et","CCONJ","","et","la","gl. xxuii pridie nonas","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_54a","BVi"
"","BVi.02a30.20b: for nonus    'on nonas'","BVi.02a30.20b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a30.20b.18a.1","nonus","NOUN","nom.sg.masc.","nonus","la","gl. nonas maias","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_315_54b","BVi"
