sample_id,word_id,word,lemma_gold,pos_gold,lemma_pred,pos_pred
BVi.02a19,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.2,deest,desum,VERB,desum,VERB
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.0,in,in,ADP,in,ADP
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.1,quo,qui,PRON,qui,PRON
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.2,fuit,sum,VERB,sum,AUX
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.3,noe,noe,PROPN,noe,PROPN
BVi.02a28.19a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a28.19a.0,idest,idest,nan,idest,CCONJ
BVi.02a28.19a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a28.19a.1,noe,noe,PROPN,noe,PROPN
BVi.02a30a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a30a.0,et,et,CCONJ,et,CCONJ
Ang.53b08b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b08b.0,luna,luna,NOUN,luna,NOUN
BVi.02a31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a31.0,idest,idest,nan,idest,CCONJ
BVi.02a31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a31.1,luna,luna,NOUN,luna,NOUN
Ang.53b11a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.0,ad,ad,ADP,ad,ADP
Ang.53b11a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.1,solem,sol,NOUN,sol,NOUN
Ang.53b11a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.2,sequendum,sequor,VERB,sequor,VERB
Ang.53b11a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.3,tamen,tamen,ADV,tamen,ADV
BVi.02a39,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a39.0,signum,signum,NOUN,signum,NOUN
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.0,idest,idest,nan,idest,CCONJ
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.1,solis,sol,NOUN,sol,NOUN
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.2,et,et,CCONJ,et,CCONJ
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.3,lunae,luna,NOUN,luna,NOUN
BVi.02b07,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.0,solis,sol,NOUN,sol,NOUN
BVi.02b07,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.1,et,et,CCONJ,et,CCONJ
BVi.02b07,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.2,lunae,luna,NOUN,luna,NOUN
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.0,super,super,ADP,super,ADP
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.1,lunares,lunares,ADJ,lunaris,ADJ
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.2,quia,quia,SCONJ,quia,SCONJ
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.3,mene,nan,nan,menesis,NOUN
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.4,luna,luna,NOUN,luna,NOUN
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.5,interpretatur,interpretor,VERB,interpretor,VERB
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.6,et,et,CCONJ,et,CCONJ
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.7,epo,nan,nan,epo,VERB
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.8,super,super,ADP,super,ADP
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.0,idest,idest,nan,idest,CCONJ
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.1,super,super,ADP,super,ADP
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.2,lunares,lunares,ADJ,lunaris,ADJ
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.3,quia,quia,SCONJ,quia,SCONJ
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.4,mene,nan,nan,menesis,NOUN
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.5,luna,luna,NOUN,luna,NOUN
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.6,interpretatur,interpretor,VERB,interpretor,VERB
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.7,et,et,CCONJ,et,CCONJ
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.8,epo,nan,nan,epo,VERB
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.9,super,super,ADP,super,ADP
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.0,idest,idest,nan,idest,CCONJ
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.1,astrologis,astrologus,NOUN,astrologus,NOUN
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.2,quamuis,quamuis,SCONJ,quamuis,SCONJ
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.3,motauit,moto,VERB,moto,VERB
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.4,sensum,sensus,NOUN,sensus,NOUN
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.5,huius,hic,DET,hic,DET
Sg.64.17,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.64.17.0,idest,idest,nan,idest,CCONJ
Sg.64.17,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.64.17.1,astrologis,astrologus,NOUN,astrologus,NOUN
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.0,idest,idest,nan,idest,CCONJ
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.1,ianuaris,ianuarius,NOUN,ianuaris,ADJ
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.2,et,et,CCONJ,et,CCONJ
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.3,februaris,februarius,NOUN,februaris,ADJ
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.4,á,a,ADP,),X
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.5,numa,numa,NOUN,numa,PROPN
BVi.02c28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.0,ianuaris,ianuarius,NOUN,ianuaris,ADJ
BVi.02c28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.1,et,et,CCONJ,et,CCONJ
BVi.02c28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.2,februaris,februarius,NOUN,februaris,ADJ
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.0,metitoris,metitor,NOUN,metitor,NOUN
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.1,imperii,imperium,NOUN,imperium,NOUN
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.2,non,non,NOUN,non,PART
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.3,imperatoris,imperator,NOUN,imperator,NOUN
BVi.02c29b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.0,ut,ut,SCONJ,ut,SCONJ
BVi.02c29b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.1,iulius,iulius,NOUN,iulius,PROPN
BVi.02c29b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.2,uocaretur,uoco,VERB,uoco,VERB
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.0,idest,idest,nan,idest,CCONJ
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.1,qui,qui,PRON,qui,PRON
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.2,dimicauit,dimico,VERB,dimico,VERB
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.3,contra,contra,ADP,contra,ADP
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.4,augustum,augustus 2,PROPN,augustus,NOUN
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.0,Et,et,CCONJ,et,CCONJ
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.0,Luna,luna,NOUN,luna,NOUN
BVi.02d01,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d01.0,quintas,quinta,NOUN,quintas,NOUN
Ang.54b14e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.0,idest,idest,nan,idest,CCONJ
Ang.54b14e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.1,romulus,romulus,PROPN,romulus,NOUN
BVi.02d11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.0,romulus,romulus,PROPN,romulus,NOUN
BVi.02d11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.1,in,in,ADP,in,ADP
BVi.02d11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.2,regnum,regnum,NOUN,regnum,NOUN
BVi.02d15b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.0,idest,idest,nan,idest,CCONJ
BVi.02d15b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.1,mensibus,mensis,NOUN,mensus,NOUN
Ang.54b17b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b17b.0,abstractos,abstraho,VERB,abstraho,VERB
BCr.29d36c,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d36c.0,abstractos,abstraho,VERB,abstraho,VERB
BVi.02d15a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15a.0,abstractos,abstraho,VERB,abstraho,VERB
BVi.02d16,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d16.0,dies,dies,NOUN,dies,NOUN
BVi.02d22,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d22.0,idest,idest,nan,idest,CCONJ
BVi.02d22,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d22.1,orco,orco,NOUN,orco,NOUN
Ang.54b23c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b23c.0,idest,idest,nan,idest,CCONJ
Ang.54b23c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b23c.1,sacrificia,sacrificium,NOUN,sacrificium,NOUN
BCr.29d48a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d48a.0,idest,idest,nan,idest,CCONJ
BCr.29d48a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d48a.1,sacrificia,sacrificium,NOUN,sacrificium,NOUN
BVi.02d25,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d25.0,sacrificia,sacrificium,NOUN,sacrificium,NOUN
Sg.66.01,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.01.0,idest,idest,nan,idest,CCONJ
Sg.66.01,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.01.1,sacrificia,sacrificium,NOUN,sacrificium,NOUN
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.0,idest,idest,nan,idest,CCONJ
Ang.54b27b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b27b.0,candelas,candela,NOUN,candela,NOUN
BVi.02d30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d30.0,idest,idest,nan,idest,CCONJ
BVi.02d30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d30.1,lucernas,lucerna,NOUN,lucerna,NOUN
BVi.02d31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d31.0,in,in,ADP,in,ADP
BVi.02d31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d31.1,ceteris,ceterus,DET,ceterus,DET
Ang.54b34c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b34c.0,idest,idest,nan,idest,CCONJ
BVi.03a04,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a04.0,circulum,circulus,NOUN,circulus,NOUN
BVi.03a05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a05.0,dies,dies,NOUN,dies,NOUN
Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.0,idest,idest,nan,idest,CCONJ
Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.1,fefellit,fallo,VERB,fefello,VERB
Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.2,ordo,ordo,NOUN,ordo,NOUN
Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.3,grecorum,graecus,NOUN,grecus,ADJ
Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.4,romannorum,romanus,NOUN,romannum,NOUN
BCr.30a24a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a24a.0,idest,idest,nan,idest,CCONJ
BCr.30a24a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a24a.1,fefellit,fallo,VERB,fefello,VERB
BVi.03a09a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09a.0,fefellit,fallo,VERB,fefello,VERB
Sg.66.22a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.22a.0,idest,idest,nan,idest,CCONJ
Sg.66.22a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.22a.1,fefellit,fallo,VERB,fefello,VERB
BVi.03a09b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09b.0,idest,idest,nan,idest,CCONJ
BVi.03a09b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09b.1,anni,annus,NOUN,annus,NOUN
Ang.54abis07a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis07a.0,idest,idest,nan,idest,CCONJ
Ang.54abis22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis22a.0,festis,festis,NOUN,festis,NOUN
Ang.54abis22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis22a.1,termini,terminus,PROPN,terminus,NOUN
BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.0,idest,idest,nan,idest,CCONJ
BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.1,feris,feria,NOUN,fer,NOUN
BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.2,termini,terminus,PROPN,terminus,NOUN
BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.3,hic,hic,DET,hic,DET
Sg.67.08a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.0,idest,idest,nan,idest,CCONJ
Sg.67.08a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.1,feriae,feria,NOUN,feria,NOUN
Sg.67.08a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.2,terminalis,terminalis,ADJ,terminalis,ADJ
BVi.03a44b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44b.0,idest,idest,nan,idest,CCONJ
BVi.03a44b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44b.1,horae,hora,nan,hora,NOUN
Ang.54bbis09b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis09b.0,exemplum,exemplum,NOUN,exemplum,NOUN
BCr.30b29,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b29.0,idest,idest,nan,idest,CCONJ
BCr.30b29,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b29.1,exemplum,exemplum,NOUN,exemplum,NOUN
BVi.03b15,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b15.0,exemplum,exemplum,NOUN,exemplum,NOUN
Sg.67.30,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.30.0,idest,idest,nan,idest,CCONJ
Sg.67.30,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.30.1,exemplum,exemplum,NOUN,exemplum,NOUN
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.0,idest,idest,nan,idest,CCONJ
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.1,templum,templum,NOUN,templum,NOUN
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.2,iouis,iouis,PROPN,iouis,PROPN
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.3,in,in,ADP,in,ADP
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.4,quo,qui,PRON,qui,PRON
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.5,capita,capitum,NOUN,capita,NOUN
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.6,deorum,deus,PROPN,deus,NOUN
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.7,incaelatura,incaelatus,ADJ,incaelo,VERB
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.8,fiebant,facio,VERB,fio,VERB
BVi.03a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a38.0,idest,idest,nan,idest,CCONJ
BVi.03a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a38.1,templum,templum,NOUN,templum,NOUN
BVi.03a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a38.2,idoli,idolum,NOUN,idolon,NOUN
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.0,templum,templum,NOUN,templum,NOUN
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.1,iouis,iouis,PROPN,iouis,PROPN
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.2,in,in,ADP,in,ADP
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.3,quo,qui,PRON,qui,PRON
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.4,capita,capitum,NOUN,capita,NOUN
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.5,deorum,deus,PROPN,deus,NOUN
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.6,incelatura,incaelatus,ADJ,incilo,VERB
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.7,fiebant,facio,VERB,fio,VERB
Ang.54abis27a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis27a.0,idest,idest,nan,idest,CCONJ
Ang.54abis27a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis27a.1,maiori,magnus,ADJ,magnus,ADJ
Ang.54abis27a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis27a.2,pontifici,pontifex,NOUN,pontificus,NOUN
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.0,idest,idest,nan,idest,CCONJ
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.10,uel,uel,CCONJ,uel,CCONJ
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.11,pontifici,pontifex,NOUN,pontificus,NOUN
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.12,maiori,magnus,ADJ,magnus,ADJ
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.0,idest,idest,nan,idest,CCONJ
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.1,regi,rex,NOUN,rex,NOUN
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.2,colenti,colo,VERB,colo,VERB
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.3,sacrificia,sacrificium,NOUN,sacrificium,NOUN
Ang.54abis29a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.0,quia,quia,SCONJ,quia,SCONJ
Ang.54abis29a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.1,in,in,ADP,in,ADP
Ang.54abis29a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.2,ea,is,PRON,is,PRON
Ang.54abis29a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.3,uocabatur,uoco,VERB,uoco,VERB
Ang.54abis29a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.4,plebs,plebs,NOUN,plebs,NOUN
BVi.03a39,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a39.0,idest,idest,nan,idest,CCONJ
BVi.03a39,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a39.1,plebum,plebs,NOUN,plebus,NOUN
BVi.03a39,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a39.2,loci,locus,NOUN,locus,NOUN
Ang.54bbis17c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.0,reuententis,reuertor,VERB,reuentor,VERB
Ang.54bbis17c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.1,in,in,ADP,in,ADP
Ang.54bbis17c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.2,suum,suus,DET,suus,DET
Ang.54bbis17c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.3,locum,locus,NOUN,locus,NOUN
Ang.54bbis17c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.4,primum,primus 1,ADJ,primus,ADJ
BVi.03b27,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.0,reuertentis,reuertor,VERB,reuertor,VERB
BVi.03b27,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.1,in,in,ADP,in,ADP
BVi.03b27,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.2,suum,suus,DET,suus,DET
BVi.03b27,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.3,locum,locus,NOUN,locus,NOUN
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.0,primus,primus 1,ADJ,primus,ADJ
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.1,dies,dies,NOUN,dies,NOUN
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.2,primi,primus 1,ADJ,primus,ADJ
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.3,mensis,mensis,NOUN,mensis,NOUN
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.4,et,et,CCONJ,et,CCONJ
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.5,secundus,secundus,ADJ,secundus,ADJ
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.6,reliqua,reliquus,DET,reliquus,ADJ
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.0,idest,idest,nan,idest,CCONJ
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.10,mensis,mensis,NOUN,mensis,NOUN
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.11,reliqua,reliquus,DET,reliquus,ADJ
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.0,idest,idest,nan,idest,CCONJ
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.1,primus,primus 1,ADJ,primus,ADJ
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.2,dies,dies,NOUN,dies,NOUN
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.3,primi,primus 1,ADJ,primus,ADJ
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.4,secundus,secundus,ADJ,secundus,ADJ
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.5,dies,dies,NOUN,dies,NOUN
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.6,secundi,secundus,ADJ,secundus,ADJ
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.0,sic,sic,ADV,sic,ADV
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.1,numerant,numero,VERB,numero,VERB
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.2,primus,primus 1,ADJ,primus,ADJ
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.3,dies,dies,NOUN,dies,NOUN
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.4,primi,primus 1,ADJ,primus,ADJ
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.5,mensis,mensis,NOUN,mensis,NOUN
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.6,secundi,secundus,ADJ,secundus,ADJ
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.7,dies,dies,NOUN,dies,NOUN
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.8,secundi,secundus,ADJ,secundus,ADJ
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.9,mensis,mensis,NOUN,mensis,NOUN
BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.0,primus,primus 1,ADJ,primus,ADJ
BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.1,dies,dies,NOUN,dies,NOUN
BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.2,primi,primus 1,ADJ,primus,ADJ
BCr.30c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c01.0,apostolorum,apostolus,NOUN,apostolus,NOUN
BVi.03b37b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.0,epistula,epistula,NOUN,epistula,NOUN
BVi.03b37b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.1,apostolorum,apostolus,NOUN,apostolus,NOUN
Ang.54bbis28c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis28c.0,die,dies,NOUN,dies,NOUN
BVi.03b39a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b39a.0,idest,idest,nan,idest,CCONJ
