sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match,pos_match?,lemma_match?,lemma_sim?
Ang.50a26b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26b.0,somno,somnus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26b.3,somno,somnus,NOUN,True,True,True,1.0
BVi.01a47a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a47a.0,somno,somnus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a47a.3,somno,somnus,NOUN,True,True,True,1.0
Ang.50a27a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a27a.0,nox,nox,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a27a.3,nox,nox,NOUN,True,True,True,1.0
BVi.01a47b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a47b.0,nox,nox,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a47b.3,nox,nox,NOUN,True,True,True,1.0
Ang.50b03f,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.3,idest,idest,ADV,True,False,True,1.0
Ang.50b03f,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.1,ad,ad,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.4,ad,ad,ADP,True,True,True,1.0
Ang.50b03f,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.2,septem,septem,NUM,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.5,septem,seps,NUM,True,True,False,0.6
BVi.01b14,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.0,ad,ad,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.3,ad,ad,ADP,True,True,True,1.0
BVi.01b14,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.1,septimo,septem,NUM,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.4,septimo,septimus,ADJ,True,False,False,0.7142857142857143
BVi.01b14,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.2,numero,numerus,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.5,numero,numero,NOUN,True,True,False,0.7692307692307693
BVi.01b22,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b22.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b22.3,idest,idest,ADV,True,False,True,1.0
BVi.01b22,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b22.1,numer,nan,nan,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b22.4,numer,numer,NOUN,True,False,False,0.25
BVi.01b24,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b23.0,h.ex,nan,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b24.3,h.ex,h.ex,NOUN,True,False,False,0.0
Ang.50b12a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.0,similitudine,similitudo,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.3,similitudine,similitudo,NOUN,True,True,True,1.0
Ang.50b12a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.1,septimi,septimus 1,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.4,septimi,septimus,ADJ,True,True,False,0.8888888888888888
Ang.50b12a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.2,diei,dies,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.5,diei,dies,PROPN,True,False,True,1.0
Ang.50b12a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.3,initii,initium,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.6,initii,initius,ADJ,True,False,False,0.8571428571428571
Ang.50b12a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.4,mundi,mundus,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.7,mundi,mundus,NOUN,True,True,True,1.0
BCr.27c22,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c22.0,ad,ad,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c22.3,ad,ad,ADP,True,True,True,1.0
BCr.27c22,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c22.1,similitudinem,similitudo,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c22.4,similitudinem,similitudo,NOUN,True,True,True,1.0
BCr.27c22,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c22.3,diei,dies,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c22.5,diei,dieum,NOUN,True,True,False,0.6666666666666666
BVi.01b28.10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b28.10.2,septimi,septimus 1,ADJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b28.10.3,septimi,septimus,ADJ,True,True,False,0.8888888888888888
BVi.01b28.10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b28.10.3,diei,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b28.10.4,diei,dies,NOUN,True,True,True,1.0
BVi.01b28.10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b28.10.4,mundi,mundus,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b28.10.5,mundi,mundus,NOUN,True,True,True,1.0
BVi.01b38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b38.0,ebdomada,ebdomada,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b38.3,ebdomada,ebdomada,ADJ,True,False,True,1.0
Ang.50b32d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b32d.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b32d.3,idest,idest,ADV,True,False,True,1.0
Ang.50b32d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b32d.1,prouocat,prouoco,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b32d.4,prouocat,prouoco,VERB,True,True,True,1.0
BVi.01c08,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c08.0,prouocat,prouoco,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c08.3,prouocat,prouoco,VERB,True,True,True,1.0
Ang.50b36b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b36b.0,complet,compleo,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b36b.3,complet,compleo,VERB,True,True,True,1.0
Ang.50b36b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b36b.1,signiferum,signifer,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b36b.4,signiferum,signifer,NOUN,True,False,True,1.0
BCr.27c55,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.3,idest,idest,ADV,True,False,True,1.0
BCr.27c55,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.1,complet,compleo,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.4,complet,compleo,VERB,True,True,True,1.0
BCr.27c55,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.2,uel,uel,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.5,uel,uel,CCONJ,True,True,True,1.0
BCr.27c55,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.3,ministrat,ministro,VERB,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.6,ministrat,ministro,VERB,True,True,True,1.0
BVi.01c14a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c14a.0,complet,compleo,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c14a.3,complet,compleo,VERB,True,True,True,1.0
BVi.01c14b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c14b.0,ueneri,dies ueneris,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c14b.3,ueneri,uenus,VERB,True,False,False,0.47058823529411764
Ang.50b37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b37a.0,uelociore,uelox,ADJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b37a.3,uelociore,uelocgnus,NOUN,True,False,False,0.5714285714285714
BVi.01c15,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c15.0,uelociorium,uelox,ADJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c15.3,uelociorium,uelociorium,NOUN,True,False,False,0.5
Ang.51a05a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05a.0,martis,mars,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05a.3,martis,mars,NOUN,True,True,True,1.0
BVi.01c22b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22b.0,martis,mars,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22b.3,martis,mars,NOUN,True,True,True,1.0
BVi.01c22a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22a.0,uiligro,nan,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22a.3,uiligro,uiligro,NOUN,True,False,False,0.0
BVi.01c22a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22a.1,cis,nan,nan,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22a.4,cis,x,NOUN,True,False,False,0.0
Ang.51a05d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05d.0,mercurius,mercurius,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05d.3,mercurius,mercurus,NOUN,True,True,False,0.9411764705882353
BVi.01c22d,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22d.0,mercorius,mercurius,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22d.3,mercorius,mercorius,NOUN,True,True,False,0.8888888888888888
Ang.51a05g,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05g.0,iouis,iuppiter,PROPN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05g.3,iouis,iouis,PRON,True,False,False,0.46153846153846156
BVi.01c23a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c23a.0,ioppiter,iuppiter,PROPN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c23a.3,ioppiter,ioppiter,ADV,True,False,False,0.875
Ang.51a06b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06b.0,uener,dies ueneris,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06b.3,uener,uener,NOUN,True,True,False,0.5882352941176471
BVi.01c23b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c23b.0,ueneri,dies ueneris,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c23b.3,ueneri,uenus,VERB,True,False,False,0.47058823529411764
Ang.51a06e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06e.0,dies,dies,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06e.3,dies,dies,NOUN,True,True,True,1.0
Ang.51a06e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06e.1,ebdomadae,ebdomada,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06e.4,ebdomadae,ebdomada,PROPN,True,False,True,1.0
Ang.51a06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06c.0,saturnus,saturnus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06c.3,saturnus,saturnus,NOUN,True,True,True,1.0
BVi.01c24a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c24a.0,saturnus,saturnus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c24a.3,saturnus,saturnus,NOUN,True,True,True,1.0
Ang.51a16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.3,idest,idest,ADV,True,False,True,1.0
Ang.51a16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.1,una,unus,NUM,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.4,una,unus,NUM,True,True,True,1.0
Ang.51a16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.2,die,dies,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.5,die,die,ADV,True,False,False,0.8571428571428571
Ang.51a16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.3,dominico,dominicus,ADJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.6,dominico,dominicus,VERB,True,False,True,1.0
BCr.27d44,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27d44.0,uno,unus,NUM,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27d44.3,uno,unus,NUM,True,True,True,1.0
BCr.27d44,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27d44.1,die,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27d44.4,die,die,NOUN,True,True,False,0.8571428571428571
BVi.01c38.16,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c38.16.0,uno,unus,NUM,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c38.16.3,uno,unus,NUM,True,True,True,1.0
Sg.57.37b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.3,idest,idest,ADV,True,False,True,1.0
Sg.57.37b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.1,uno,unus,NUM,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.4,uno,unus,NUM,True,True,True,1.0
Sg.57.37b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.2,die,dies,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.5,die,dies,NOUN,True,True,True,1.0
Ang.51a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22a.0,annorum,annus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22a.3,annorum,annus,NOUN,True,True,True,1.0
BVi.01d05a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d05a.0,annorum,annus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d05a.3,annorum,annus,NOUN,True,True,True,1.0
Ang.51a22b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22b.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22b.3,idest,idest,ADV,True,False,True,1.0
Ang.51a22b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22b.1,sacrificio,sacrificium,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22b.4,sacrificio,sacrificium,NOUN,True,True,True,1.0
Ang.51a24b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a24b.0,speramus,spero,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a24b.3,speramus,speramus,VERB,True,True,False,0.6153846153846154
BVi.01d09,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d09.0,speramus,spero,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d09.3,speramus,speramus,VERB,True,True,False,0.6153846153846154
Ang.51a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a26a.0,mundari,mundo,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a26a.3,mundari,mundaris,VERB,True,True,False,0.6153846153846154
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.3,idest,idest,ADV,True,False,True,1.0
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.1,mundari,mundo,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.4,mundari,mundor,VERB,True,True,False,0.9090909090909091
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.2,uel,uel,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.5,uel,uel,CCONJ,True,True,True,1.0
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.3,consecrari,consecro,VERB,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.6,consecrari,consecro,VERB,True,True,True,1.0
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.4,uel,uel,CCONJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.7,uel,uel,CCONJ,True,True,True,1.0
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.5,lauari,lauo,VERB,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.8,lauari,lauo,VERB,True,True,True,1.0
Sg.58.02,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.02.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.02.3,idest,idest,ADV,True,False,True,1.0
Sg.58.02,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.02.1,mundari,mundo,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.02.4,mundari,mundaris,VERB,True,True,False,0.6153846153846154
BVi.01d30a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.0,arg,argumentum,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.3,arg,arg,NOUN,True,True,False,0.46153846153846156
BVi.01d30a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.1,capientibus,capio,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.4,capientibus,capient,NOUN,True,False,False,0.6666666666666666
BVi.01d30a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.2,et,et,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.5,et,et,CCONJ,True,True,True,1.0
BVi.01d30a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.3,curiosis,curiosus,ADJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.6,curiosis,curiosis,NOUN,True,False,False,0.875
Ang.51b03a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b03a.0,profetiam,prophetia,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b03a.3,profetiam,profetia,NOUN,True,True,False,0.8235294117647058
BCr.28a30,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a30.0,profetiae,prophetia,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a30.3,profetiae,profetia,NOUN,True,True,False,0.8235294117647058
BVi.01d30b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30b.0,profoetie,prophetia,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30b.3,profoetie,profoetie,ADV,True,False,False,0.6666666666666666
BVi.01d30c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30c.0,eclesiae,ecclesia,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30c.3,eclesiae,eclesia,NOUN,True,True,False,0.9333333333333333
BVi.01d37,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d37.0,lex,lex,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d37.3,lex,lex,NOUN,True,True,True,1.0
Ang.51b08a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.0,christus,christus,PROPN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.3,christus,christus,ADJ,True,False,True,1.0
Ang.51b08a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.1,spiritu,spiritus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.4,spiritu,spiritus,NOUN,True,True,True,1.0
Ang.51b08a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.2,sancto,sanctus,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.5,sancto,sanctus,ADJ,True,True,True,1.0
BCr.28a44,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a44.0,spiritu,spiritus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a44.3,spiritu,spiritus,NOUN,True,True,True,1.0
BCr.28a44,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a44.1,sancto,sanctus,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a44.4,sancto,sanctus,ADJ,True,True,True,1.0
BVi.01d40a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40a.0,spiritus,spiritus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40a.3,spiritus,spiritus,NOUN,True,True,True,1.0
BVi.01d40a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40a.1,sanctus,sanctus,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40a.4,sanctus,sanctus,ADJ,True,True,True,1.0
Sg.58.25,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.3,idest,idest,ADV,True,False,True,1.0
Sg.58.25,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.1,spiritu,sanctus,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.4,spiritu,spiritus,NOUN,True,False,False,0.5333333333333333
Sg.58.25,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.2,sancto,sanctus,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.5,sancto,sanctus,ADJ,True,True,True,1.0
BVi.01d40b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.0,profoetis,prophetium,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.3,profoetis,profoes,NOUN,True,True,False,0.47058823529411764
BVi.01d40b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.1,et,et,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.4,et,et,CCONJ,True,True,True,1.0
BVi.01d40b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.2,apostolis,apostolus,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.5,apostolis,apostolus,NOUN,True,True,True,1.0
BVi.01d24,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d24.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d24.3,idest,idest,ADV,True,False,True,1.0
BVi.01d24,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d24.1,lunae,luna,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d24.4,lunae,luna,NOUN,True,True,True,1.0
BVi.01d26a.18a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d26a.18a.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d26a.18a.3,idest,idest,ADV,True,False,True,1.0
BVi.01d26a.18a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d26a.18a.1,anno,annus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d26a.18a.4,anno,annus,NOUN,True,True,True,1.0
Ang.51a36b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a36b.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a36b.3,idest,idest,ADV,True,False,True,1.0
Ang.51a36b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a36b.1,ogdad,nan,nan,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a36b.4,ogdad,ogdas,ADP,True,False,False,0.25
BCr.28a25,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.0,ogdad,nan,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.3,ogdad,ogdas,NOUN,True,False,False,0.25
BCr.28a25,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.1,et,et,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.4,et,et,CCONJ,True,True,True,1.0
BCr.28a25,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.2,endicad,nan,nan,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.5,endicad,endicad,ADP,True,False,False,0.4
Ang.51b11d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b11d.0,angelus,angelus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b11d.3,angelus,angelus,NOUN,True,True,True,1.0
BVi.01d43,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d43.0,angelus,angelus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d43.3,angelus,angelus,NOUN,True,True,True,1.0
BVi.02a10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a10.0,dies,dies,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a10.3,dies,dies,NOUN,True,True,True,1.0
BCr.29a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29a50.0,in,in,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29a50.3,in,in,ADP,True,True,True,1.0
BCr.29a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29a50.1,numero,numerus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29a50.4,numero,numerus,NOUN,True,True,True,1.0
BVi.02a18a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18a.0,numero,numerus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18a.3,numero,numero,NOUN,True,True,False,0.7692307692307693
BVi.02a18b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18b.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18b.3,idest,idest,ADV,True,False,True,1.0
BVi.02a18b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18b.1,dies,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18b.4,dies,dies,NOUN,True,True,True,1.0
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.3,idest,idest,ADV,True,False,True,1.0
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.2,idest,idest,nan,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.4,idest,idest,ADV,True,False,True,1.0
