sample_id,word_id,word,lemma_gold,pos_gold,lemma_pred,pos_pred
dev-s117,58,",",",",PUNCT,",",PUNCT
dev-s117,59,quas,qui,PRON,qui,DET
dev-s117,60,filii,filius,NOUN,filius,NOUN
dev-s117,61,suprascripti,suprascriptus,DET,suprascriptus,ADJ
dev-s117,62,Gumpaldi,Gumpaldus,PROPN,Gumpaldi,NOUN
dev-s117,63,et,et,CCONJ,et,CCONJ
dev-s117,64,filii,filius,NOUN,filius,NOUN
dev-s117,65,Taculi,Taculus,PROPN,Taculi,NOUN
dev-s117,66,abere,habeo,VERB,abere,VERB
dev-s117,67,videtur,uideo,VERB,video,VERB
dev-s117,68,;,;,PUNCT,;,PUNCT
dev-s118,1,suprascripta,suprascriptus,DET,suprascribo,VERB
dev-s118,2,petia,petia,NOUN,petia,NOUN
dev-s118,3,de,de,ADP,de,PREP
dev-s118,4,terra,terra,NOUN,terra,NOUN
dev-s118,5,et,et,CCONJ,et,CCONJ
dev-s118,6,silva,silua,NOUN,silva,NOUN
dev-s118,7,",",",",PUNCT,",",PUNCT
dev-s118,8,qualiter,qualiter,SCONJ,qualiter,ADV
dev-s118,9,ab,ab,ADP,ab,PREP
dev-s118,10,omnis,omnis,DET,omnis,PRON
dev-s118,11,partes,pars,NOUN,pars,NOUN
dev-s118,12,circumdata,circumdo,VERB,circumdo,VERB
dev-s118,13,est,sum,AUX,sum,ESSE:IND
dev-s118,14,per,per,ADP,per,PREP
dev-s118,15,designatas,designo,VERB,designo,VERB
dev-s118,16,locas,locum,NOUN,loco,VERB
dev-s118,17,",",",",PUNCT,",",PUNCT
dev-s118,18,nobis,nos,PRON,nos,PRON
dev-s118,19,eas,is,PRON,is,DET
dev-s118,20,dedisti,do,VERB,do,VERB
dev-s118,21,in,in,ADP,in,PREP
dev-s118,22,integrum,integer,ADJ,integer,NOUN
dev-s118,23,usque,usque,ADV,usque,ADV
dev-s118,24,in,in,ADP,in,PREP
dev-s118,25,anni,annus,NOUN,annus,NOUN
dev-s118,26,viginti,uiginti,NUM,viginti,NUM
dev-s118,27,et,et,CCONJ,et,CCONJ
dev-s118,28,quinque,quinque,NUM,quinque,NUM
dev-s118,29,tali,talis,DET,talis,ADJ
dev-s118,30,ordinem,ordo,NOUN,ordo,NOUN
dev-s118,31,ut,ut,SCONJ,ut,CS
dev-s118,32,da,da,ADP,do,VERB
dev-s118,33,ammodum,admodum,ADV,ammodum,ADV
dev-s118,34,in,in,ADP,in,PREP
dev-s118,35,nostra,noster,DET,noster,POSS
dev-s118,36,",",",",PUNCT,",",PUNCT
dev-s118,37,vel,uel,CCONJ,vel,CCONJ
dev-s118,38,de,de,ADP,de,PREP
dev-s118,39,nostris,noster,DET,noster,POSS
dev-s118,40,heredibus,heres,NOUN,heres,NOUN
dev-s118,41,",",",",PUNCT,",",PUNCT
dev-s118,42,sint,sum,AUX,sum,ESSE:SUB
dev-s118,43,potestate,potestas,NOUN,potestas,NOUN
dev-s118,44,eas,is,PRON,is,DET
dev-s118,45,abendi,habeo,VERB,abendi,VERB
dev-s118,46,",",",",PUNCT,",",PUNCT
dev-s118,47,imperandi,impero,VERB,impero,VERB
dev-s118,48,",",",",PUNCT,",",PUNCT
dev-s118,49,laborandi,laboro,VERB,laboro,VERB
dev-s118,50,et,et,CCONJ,et,CCONJ
dev-s118,51,vobis,uos,PRON,vos,PRON
dev-s118,52,eas,is,PRON,is,DET
dev-s118,53,privato,priuo,VERB,privo,VERB
dev-s118,54,nomine,nomen,NOUN,nomen,NOUN
dev-s118,55,usufructuandi,usufructuo,VERB,usufructuandi,VERB
dev-s118,56,.,.,PUNCT,.,PUNCT
dev-s119,1,nisi,nisi,CCONJ,nisi,CS
dev-s119,2,tantum,tantum,ADV,tantus,ADJ
dev-s119,3,pro,pro,ADP,pro,PREP
dev-s119,4,omni,omnis,DET,omnis,PRON
dev-s119,5,censum,census,NOUN,censum|census,NOUN
dev-s119,6,et,et,CCONJ,et,CCONJ
dev-s119,7,iustitiam,iustitia,NOUN,iustitia|justitia,NOUN
dev-s119,8,exinde,exinde,ADV,exinde,ADV
dev-s119,9,tibi,tu,PRON,tu,PRON
dev-s119,10,",",",",PUNCT,",",PUNCT
dev-s119,11,vel,uel,CCONJ,vel,CCONJ
dev-s119,12,ad,ad,ADP,ad,PREP
dev-s119,13,subcessores,successor,NOUN,subcessores,NOUN
dev-s119,14,tuos,tuus,DET,tuus,POSS
dev-s119,15,ad,ad,ADP,ad,PREP
dev-s119,16,pars,pars,NOUN,pars,NOUN
dev-s119,17,suprascripte,suprascriptus,DET,suprascribo,VERB
dev-s119,18,ecclesie,ecclesia,NOUN,ecclesie,ADJ
dev-s119,19,sancti,sanctus,ADJ,sanctus,ADJ
dev-s119,20,Fridiani,Fridianus,PROPN,Fridiani,ADJ
dev-s119,21,",",",",PUNCT,",",PUNCT
dev-s119,22,per,per,ADP,per,PREP
dev-s119,23,singulos,singulus,ADJ,singulus,ADJ
dev-s119,24,annos,annus,NOUN,annus,NOUN
dev-s119,25,in,in,ADP,in,PREP
dev-s119,26,mense,mensis,NOUN,mensis,NOUN
dev-s119,27,novembrio,nouembrius,ADJ,novembrio,ADJ
dev-s119,28,reddere,reddo,VERB,reddo,VERB
dev-s119,29,debeamus,debeo,VERB,debeo,VERB
dev-s119,30,ad,ad,ADP,ad,PREP
dev-s119,31,suprascripta,suprascriptus,DET,suprascriptus,ADJ
dev-s119,32,ecclesia,ecclesia,NOUN,ecclesia,NOUN
dev-s119,33,sancti,sanctus,ADJ,sanctus,ADJ
dev-s119,34,Fridiani,Fridianus,PROPN,Fridiani,ADJ
dev-s119,35,per,per,ADP,per,PREP
dev-s119,36,nos,nos,PRON,nos,PRON
dev-s119,37,",",",",PUNCT,",",PUNCT
dev-s119,38,aut,aut,CCONJ,aut,CCONJ
dev-s119,39,per,per,ADP,per,PREP
dev-s119,40,misso,missus,NOUN,missus,NOUN
dev-s119,41,nostro,noster,DET,noster,POSS
dev-s119,42,",",",",PUNCT,",",PUNCT
dev-s119,43,vobis,uos,PRON,vos,PRON
dev-s119,44,vel,uel,CCONJ,vel,CCONJ
dev-s119,45,ad,ad,ADP,ad,PREP
dev-s119,46,ministerialem,ministerialis,NOUN,ministerialem,NOUN
dev-s119,47,illum,ille,DET,ille,DIMOS
dev-s119,48,quas,qui,PRON,qui,DET
dev-s119,49,ibi,ubi,ADV,ibi,ADV
dev-s119,50,per,per,ADP,per,PREP
dev-s119,51,tempore,tempus,NOUN,tempus,NOUN
dev-s119,52,abueritis,habeo,VERB,abueritis,VERB
dev-s119,53,",",",",PUNCT,",",PUNCT
dev-s119,54,usque,usque,ADV,usque,ADV
dev-s119,55,in,in,ADP,in,PREP
dev-s119,56,suprascripti,suprascriptus,DET,suprascriptus,ADJ
dev-s119,57,viginti,uiginti,NUM,viginti,NUM
dev-s119,58,et,et,CCONJ,et,CCONJ
dev-s119,59,quinque,quinque,NUM,quinque,NUM
dev-s119,60,anni,annus,NOUN,annus,NOUN
dev-s119,61,",",",",PUNCT,",",PUNCT
dev-s119,62,argentum,argentum,NOUN,argentum,NOUN
dev-s119,63,denarios,denarius,NOUN,denarius,NOUN
dev-s119,64,bonos,bonus,ADJ,bonus,ADJ
dev-s119,65,expendibiles,expendibilis,ADJ,expendibiles,ADJ
dev-s119,66,numero,numerus,NOUN,numerus,NOUN
dev-s119,67,tres,tres,NUM,tres,NUM
dev-s119,68,tantum,tantum,ADV,tantus,ADJ
dev-s119,69,.,.,PUNCT,.,PUNCT
dev-s120,1,et,et,CCONJ,et,CCONJ
dev-s120,2,si,si,SCONJ,si,CS
dev-s120,3,a,ab,ADP,a,PREP
dev-s120,4,nos,nos,PRON,nos,PRON
dev-s120,5,vobis,uos,PRON,vos,PRON
dev-s120,6,hec,hic,DET,hec,VERB
dev-s120,7,omnia,omnis,DET,omnis,PRON
dev-s120,8,qualiter,qualiter,SCONJ,qualiter,ADV
dev-s120,9,superius,superius,ADV,superus,ADJ
dev-s120,10,legitur,lego,VERB,lego,VERB
dev-s120,11,per,per,ADP,per,PREP
dev-s120,12,singulos,singulus,ADJ,singulus,ADJ
dev-s120,13,annos,annus,NOUN,annus,NOUN
dev-s120,14,sic,sic,ADV,sic,ADV
dev-s120,15,non,non,PART,non,ADV
dev-s120,16,fuerint,sum,AUX,sum,ESSE:SUB
dev-s120,17,adimpleta,adimpleo,VERB,adimpleo,VERB
dev-s120,18,et,et,CCONJ,et,CCONJ
dev-s120,19,conservata,conseruo,VERB,conservo,VERB
dev-s120,20,",",",",PUNCT,",",PUNCT
dev-s120,21,aut,aut,CCONJ,aut,CCONJ
dev-s120,22,si,si,SCONJ,si,CS
dev-s120,23,suprascripta,suprascriptus,DET,suprascribo,VERB
dev-s120,24,petia,petia,NOUN,petia,NOUN
dev-s120,25,de,de,ADP,de,PREP
dev-s120,26,terra,terra,NOUN,terra,NOUN
dev-s120,27,et,et,CCONJ,et,CCONJ
dev-s120,28,silva,silua,NOUN,silva,NOUN
dev-s120,29,quas,qui,PRON,qui,DET
dev-s120,30,nobis,nos,PRON,nos,PRON
dev-s120,31,dedisti,do,VERB,do,VERB
dev-s120,32,relacxaverimus,relaxo,VERB,relacxaverimus,ADJ
dev-s120,33,",",",",PUNCT,",",PUNCT
dev-s120,34,vel,uel,CCONJ,vel,CCONJ
dev-s120,35,si,si,SCONJ,si,CS
dev-s120,36,per,per,ADP,per,PREP
dev-s120,37,nos,nos,PRON,nos,PRON
dev-s120,38,pegiorata,peioro,VERB,pegiorata,VERB
dev-s120,39,fuerit,sum,AUX,sum,ESSE:IND
dev-s120,40,usque,usque,ADV,usque,ADV
dev-s120,41,in,in,ADP,in,PREP
dev-s120,42,suprascripti,suprascriptus,DET,suprascriptus,ADJ
dev-s120,43,viginti,uiginti,NUM,viginti,NUM
dev-s120,44,et,et,CCONJ,et,CCONJ
dev-s120,45,quinque,quinque,NUM,quinque,NUM
dev-s120,46,anni,annus,NOUN,annus,NOUN
dev-s120,47,",",",",PUNCT,",",PUNCT
dev-s120,48,spondimus,spondeo,VERB,spondimus,VERB
dev-s120,49,nos,nos,PRON,nos,PRON
dev-s120,50,qui,qui,DET,qui,DET
dev-s120,51,supra,supra,ADV,supra,PREP
dev-s120,52,Ataprando,Ataprandus,PROPN,Ataprando,VERB
dev-s120,53,et,et,CCONJ,et,CCONJ
dev-s120,54,Leoprando,Leoprandus,PROPN,Leoprando,NOUN
dev-s120,55,",",",",PUNCT,",",PUNCT
dev-s120,56,una,una,ADV,unus,NUM
dev-s120,57,cum,cum,ADP,cum,PREP
dev-s120,58,nostris,noster,DET,noster,POSS
dev-s120,59,heredibus,heres,NOUN,heres,NOUN
dev-s120,60,",",",",PUNCT,",",PUNCT
dev-s120,61,componere,compono,VERB,compono,VERB
dev-s120,62,tibi,tu,PRON,tu,PRON
dev-s120,63,qui,qui,DET,qui,DET
dev-s120,64,supra,supra,ADV,supra,ADV
dev-s120,65,Gherardus,Gherardus,PROPN,Gherardus,ADJ
dev-s120,66,episcopus,episcopus,NOUN,episcopus,NOUN
dev-s120,67,",",",",PUNCT,",",PUNCT
dev-s120,68,vel,uel,CCONJ,vel,CCONJ
dev-s120,69,ad,ad,ADP,ad,PREP
dev-s120,70,subcessoribus,successor,NOUN,subcessoribus,ADJ
dev-s120,71,tuis,tuus,DET,tuus,POSS
dev-s120,72,",",",",PUNCT,",",PUNCT
dev-s120,73,penam,poena,NOUN,pena,NOUN
dev-s120,74,",",",",PUNCT,",",PUNCT
dev-s120,75,argentum,argentum,NOUN,argentum,NOUN
dev-s120,76,soledos,solidus,NOUN,soledos,NOUN
dev-s120,77,triginta,triginta,NUM,triginta,NUM
dev-s120,78,",",",",PUNCT,",",PUNCT
dev-s120,79,quia,quia,SCONJ,quia,CS
dev-s120,80,taliter,taliter,ADV,taliter,ADV
dev-s120,81,inter,inter,ADP,inter,PREP
dev-s120,82,nos,nos,PRON,nos,PRON
dev-s120,83,convenit,conuenio,VERB,convenio,VERB
dev-s120,84,et,et,CCONJ,et,CCONJ
dev-s120,85,duas,duo,NUM,duo,NUM
dev-s120,86,inter,inter,ADP,inter,PREP
dev-s120,87,nos,nos,PRON,nos,PRON
dev-s120,88,cartulas,chartula,NOUN,cartula,NOUN
dev-s120,89,Petrum,Petrus,PROPN,Petrus|petra,NOUN
dev-s120,90,notarium,notarius,NOUN,notarius,NOUN
dev-s120,91,scribere,scribo,VERB,scribo,VERB
dev-s120,92,rogavimus,rogo,VERB,rogo,VERB
dev-s120,93,.,.,PUNCT,.,PUNCT
dev-s121,1,actum,ago,VERB,acta|acte|actum|actus,NOUN
dev-s121,2,Luca,Luca,PROPN,Lucas,NOUN
dev-s121,3,.,.,PUNCT,.,PUNCT
dev-s122,1,signa,signum,NOUN,signo,VERB
dev-s122,2,+,+,PUNCT,+,ADJ
dev-s122,3,+,+,PUNCT,+,ADJ
dev-s122,4,manus,manus,NOUN,manus,NOUN
dev-s122,5,Ataprandi,Ataprandus,PROPN,Ataprandi,VERB
dev-s122,6,et,et,CCONJ,et,CCONJ
dev-s122,7,Leoprandi,Leoprandus,PROPN,Leoprandi,NOUN
dev-s122,8,qui,qui,PRON,qui,DET
dev-s122,9,hunc,hic,DET,hic,DIMOS
dev-s122,10,libello,libellus,NOUN,libellus,NOUN
dev-s122,11,fieri,fio,VERB,fio,VERB
dev-s122,12,rogaverunt,rogo,VERB,rogo,VERB
dev-s122,13,.,.,PUNCT,.,PUNCT
dev-s123,1,+,+,PUNCT,+,NOUN
dev-s123,2,Ego,ego,PRON,ego,PRON
dev-s123,3,Lamberto,Lampertus,PROPN,Lamberto,NOUN
dev-s123,4,",",",",PUNCT,",",PUNCT
dev-s123,5,rogatus,rogo,VERB,rogo,VERB
dev-s123,6,ab,ab,ADP,ab,PREP
dev-s123,7,Ataprando,Ataprandus,PROPN,Ataprando,VERB
dev-s123,8,et,et,CCONJ,et,CCONJ
dev-s123,9,Leoprando,Leoprandus,PROPN,Leoprando,NOUN
dev-s123,10,",",",",PUNCT,",",PUNCT
dev-s123,11,me,ego,PRON,ego,PRON
dev-s123,12,teste,testis,NOUN,testis,NOUN
dev-s123,13,subscripsi,subscribo,VERB,subscribo,VERB
dev-s123,14,.,.,PUNCT,.,PUNCT
dev-s124,1,ego,ego,PRON,ego,PRON
dev-s124,2,Fraolmi,Fraolmus,PROPN,Fraolmi,NOUN
dev-s124,3,",",",",PUNCT,",",PUNCT
dev-s124,4,rogatus,rogo,VERB,rogo,VERB
dev-s124,5,ab,ab,ADP,ab,PREP
dev-s124,6,Ataprando,Ataprandus,PROPN,Ataprando,VERB
dev-s124,7,et,et,CCONJ,et,CCONJ
dev-s124,8,Leoprando,Leoprandus,PROPN,Leoprando,NOUN
dev-s124,9,",",",",PUNCT,",",PUNCT
dev-s124,10,subscripsi,subscribo,VERB,subscribo,VERB
dev-s124,11,.,.,PUNCT,.,PUNCT
dev-s125,1,+,+,PUNCT,+,NOUN
dev-s125,2,Ego,ego,PRON,ego,PRON
dev-s125,3,Ghisolfo,Ghisolfus,PROPN,Ghisolfo,NOUN
dev-s125,4,",",",",PUNCT,",",PUNCT
dev-s125,5,rogatus,rogo,VERB,rogo,VERB
dev-s125,6,ab,ab,ADP,ab,PREP
dev-s125,7,Ataprando,Ataprandus,PROPN,Ataprando,VERB
dev-s125,8,et,et,CCONJ,et,CCONJ
dev-s125,9,Leoprando,Leoprandus,PROPN,Leoprando,NOUN
dev-s125,10,",",",",PUNCT,",",PUNCT
dev-s125,11,me,ego,PRON,ego,PRON
dev-s125,12,teste,testis,NOUN,testis,NOUN
dev-s125,13,subscripsi,subscribo,VERB,subscribo,VERB
dev-s125,14,.,.,PUNCT,.,PUNCT
dev-s126,1,ego,ego,PRON,ego,PRON
dev-s126,2,Cunimundo,Cunimundus,PROPN,Cunimundo,VERB
dev-s126,3,",",",",PUNCT,",",PUNCT
dev-s126,4,rogatus,rogo,VERB,rogo,VERB
dev-s126,5,ab,ab,ADP,ab,PREP
dev-s126,6,Ataprando,Ataprandus,PROPN,Ataprando,VERB
dev-s126,7,et,et,CCONJ,et,CCONJ
dev-s126,8,Leoprando,Leoprandus,PROPN,Leoprando,NOUN
dev-s126,9,",",",",PUNCT,",",PUNCT
dev-s126,10,me,ego,PRON,ego,PRON
dev-s126,11,teste,testis,NOUN,testis,NOUN
dev-s126,12,subscripsi,subscribo,VERB,subscribo,VERB
dev-s126,13,.,.,PUNCT,.,PUNCT
dev-s127,1,ego,ego,PRON,ego,PRON
dev-s127,2,Petrus,Petrus,PROPN,Petrus,NOUN
dev-s127,3,notarius,notarius,NOUN,notarius,NOUN
dev-s127,4,post,post,ADP,post,PREP
dev-s127,5,traditam,trado,VERB,trado,VERB
dev-s127,6,conplevi,compleo,VERB,conpleo,VERB
dev-s127,7,et,et,CCONJ,et,CCONJ
dev-s127,8,dedi,do,VERB,dedo|do,VERB
dev-s127,9,.,.,PUNCT,.,PUNCT
dev-s128,1,In,in,ADP,in,PREP
dev-s128,2,Dei,Deus,PROPN,Deus,NOUN
dev-s128,3,omnipotentis,omnipotens,ADJ,omnipotens,ADJ
dev-s128,4,nomine,nomen,NOUN,nomen,NOUN
dev-s128,5,regnante,regno,VERB,regno,VERB
dev-s128,6,domno,domnus,NOUN,domnus,NOUN
dev-s128,7,nostro,noster,DET,noster,POSS
dev-s128,8,Karolus,Carolus,PROPN,Karolus,NOUN
dev-s128,9,divina,diuinus,ADJ,divinus,ADJ
dev-s128,10,faventem,faueo,VERB,faveo,VERB
dev-s128,11,clementia,clementia,NOUN,clementia,NOUN
dev-s128,12,imperatore,imperator,NOUN,imperator,NOUN
dev-s128,13,augusto,augustus,NOUN,Augustus|augustus,ADJ
dev-s128,14,",",",",PUNCT,",",PUNCT
dev-s128,15,anno,annus,NOUN,annus,NOUN
dev-s128,16,imperii,imperium,NOUN,imperium,NOUN
dev-s128,17,eius,is,PRON,is,DET
dev-s128,18,secundo,secundus,ADJ,duo,NUM
dev-s128,19,",",",",PUNCT,",",PUNCT
dev-s128,20,tertium,tertius,ADJ,tres,NUM
dev-s128,21,nonas,nonae,NOUN,novem,NUM
dev-s128,22,magias,maius,ADJ,magia,NOUN
dev-s128,23,",",",",PUNCT,",",PUNCT
dev-s128,24,indictione,indictio,NOUN,indictio,NOUN
dev-s128,25,quinta,quintus,ADJ,quinque,NUM
dev-s128,26,decima,decimus,ADJ,decem,NUM
dev-s128,27,.,.,PUNCT,.,PUNCT
dev-s129,1,manifestu,manifestus,ADJ,manifestu,NOUN
dev-s129,2,sum,sum,AUX,sum,ESSE:IND
dev-s129,3,ego,ego,PRON,ego,PRON
dev-s129,4,Leo,Leo,PROPN,Leo,NOUN
dev-s129,5,",",",",PUNCT,",",PUNCT
dev-s129,6,filio,filius,NOUN,filius,NOUN
dev-s129,7,quondam,quondam,ADJ,quondam,ADV
dev-s129,8,Georgii,Georgius,PROPN,Georgius,NOUN
dev-s129,9,",",",",PUNCT,",",PUNCT
dev-s129,10,quia,quia,SCONJ,quia,CS
dev-s129,11,tu,tu,PRON,tu,PRON
dev-s129,12,Gherardus,Gherardus,PROPN,Gherardus,NOUN
dev-s129,13,",",",",PUNCT,",",PUNCT
dev-s129,14,gratia,gratia,NOUN,gratia,NOUN
dev-s129,15,Dei,Deus,PROPN,Deus,NOUN
dev-s129,16,huius,hic,DET,hic,DIMOS
dev-s129,17,sancte,sanctus,ADJ,sanctus,ADJ
dev-s129,18,Lucanem,lucanus,ADJ,Lucanem,NOUN
dev-s129,19,ecclesie,ecclesia,NOUN,ecclesie,ADJ
dev-s129,20,humilis,humilis,ADJ,humilis,ADJ
dev-s129,21,episcopus,episcopus,NOUN,episcopus,NOUN
dev-s129,22,",",",",PUNCT,",",PUNCT
dev-s129,23,per,per,ADP,per,PREP
dev-s129,24,cartula,chartula,NOUN,cartula,NOUN
dev-s129,25,livellario,libellarius,ADJ,livellario,ADJ
dev-s129,26,nomine,nomen,NOUN,nomen,NOUN
dev-s129,27,dedisti,do,VERB,do,VERB
dev-s129,28,mihi,ego,PRON,ego,PRON
dev-s129,29,id,is,PRON,is,DET
dev-s129,30,est,sum,AUX,sum,ESSE:IND
dev-s129,31,una,unus,DET,unus,NUM
dev-s129,32,petia,petia,NOUN,petia,NOUN
dev-s129,33,de,de,ADP,de,PREP
dev-s129,34,terra,terra,NOUN,terra,NOUN
dev-s129,35,et,et,CCONJ,et,CCONJ
dev-s129,36,silva,silua,NOUN,silva,NOUN
dev-s129,37,illa,ille,DET,ille,DIMOS
dev-s129,38,in,in,ADP,in,PREP
dev-s129,39,loco,locus,NOUN,locum|locus,NOUN
dev-s129,40,Pictule,Pettula,PROPN,Pictule,ADJ
dev-s129,41,",",",",PUNCT,",",PUNCT
dev-s129,42,ubi,ubi,ADV,ubi,ADV
dev-s129,43,dicitur,dico,VERB,dico,VERB
dev-s129,44,Campo,campus,PROPN,campus,NOUN
dev-s129,45,da,da,ADP,do,VERB
dev-s129,46,Mulina,Molina,PROPN,mulinus,ADJ
dev-s129,47,",",",",PUNCT,",",PUNCT
dev-s129,48,prope,prope,ADP,prope,ADV
dev-s129,49,fluvio,fluuius,NOUN,fluvius,NOUN
dev-s129,50,Auserclo,Auserculus,PROPN,Auserclo,NOUN
dev-s129,51,",",",",PUNCT,",",PUNCT
dev-s129,52,pertenentes,pertineo,VERB,pertenentes,VERB
dev-s129,53,ipsius,ipse,DET,ipse,DET
dev-s129,54,episcopatui,episcopatus,NOUN,episcopatus,NOUN
dev-s129,55,vestro,uester,DET,vester,POSS
dev-s129,56,sancti,sanctus,ADJ,sanctus,ADJ
dev-s129,57,Martini,Martinus,PROPN,Martinus,NOUN
dev-s129,58,",",",",PUNCT,",",PUNCT
dev-s129,59,est,sum,AUX,sum,ESSE:IND
dev-s129,60,tenentes,teneo,VERB,teneo,VERB
dev-s129,61,uno,unus,DET,unus,NUM
dev-s129,62,caput,caput,NOUN,caput,NOUN
dev-s129,63,in,in,ADP,in,PREP
dev-s129,64,vinea,uinea,NOUN,vinea,NOUN
dev-s129,65,ipsius,ipse,DET,ipse,DET
dev-s129,66,episcopatui,episcopatus,NOUN,episcopatus,NOUN
dev-s129,67,sancti,sanctus,ADJ,sanctus,ADJ
dev-s129,68,Martini,Martinus,PROPN,Martinus,NOUN
dev-s129,69,",",",",PUNCT,",",PUNCT
dev-s129,70,alio,alius,DET,alius,PRON
dev-s129,71,caput,caput,NOUN,caput,NOUN
dev-s129,72,tenet,teneo,VERB,teneo,VERB
dev-s129,73,in,in,ADP,in,PREP
dev-s129,74,via,uia,NOUN,via,NOUN
dev-s129,75,pubblica,publicus,ADJ,pubblica,ADJ
dev-s129,76,",",",",PUNCT,",",PUNCT
dev-s129,77,lato,latus,NOUN,fero,VERB
dev-s129,78,uno,unus,DET,unus,NUM
dev-s129,79,tenet,teneo,VERB,teneo,VERB
dev-s129,80,in,in,ADP,in,PREP
dev-s129,81,vinea,uinea,NOUN,vinea,NOUN
dev-s129,82,monasterii,monasterium,NOUN,monasterium,NOUN
dev-s129,83,Domini,Dominus,PROPN,dominus,NOUN
dev-s129,84,et,et,CCONJ,et,CCONJ
dev-s129,85,Salvatoris,saluator,PROPN,salvator,NOUN
dev-s129,86,",",",",PUNCT,",",PUNCT
dev-s129,87,alio,alius,DET,alius,PRON
dev-s129,88,lato,latus,NOUN,fero,VERB
dev-s129,89,tenet,teneo,VERB,teneo,VERB
dev-s129,90,in,in,ADP,in,PREP
dev-s129,91,vinea,uinea,NOUN,vinea,NOUN
dev-s129,92,ecclesie,ecclesia,NOUN,ecclesie,ADJ
dev-s129,93,sancti,sanctus,ADJ,sanctus,ADJ
dev-s129,94,Petri,Petrus,PROPN,Petrus,NOUN
dev-s129,95,;,;,PUNCT,;,PUNCT
dev-s130,1,suprascripta,suprascriptus,DET,suprascribo,VERB
dev-s130,2,petia,petia,NOUN,petia,NOUN
dev-s130,3,de,de,ADP,de,PREP
dev-s130,4,terra,terra,NOUN,terra,NOUN
dev-s130,5,et,et,CCONJ,et,CCONJ
dev-s130,6,silva,silua,NOUN,silva,NOUN
dev-s130,7,",",",",PUNCT,",",PUNCT
dev-s130,8,qualiter,qualiter,SCONJ,qualiter,ADV
dev-s130,9,circumdata,circumdo,VERB,circumdo,VERB
dev-s130,10,est,sum,AUX,sum,ESSE:IND
dev-s130,11,per,per,ADP,per,PREP
dev-s130,12,designatas,designo,VERB,designo,VERB
dev-s130,13,locas,locum,NOUN,loco,VERB
dev-s130,14,",",",",PUNCT,",",PUNCT
dev-s130,15,una,una,ADV,unus,NUM
dev-s130,16,cum,cum,ADP,cum,PREP
dev-s130,17,omnibus,omnis,DET,omnis,PRON
dev-s130,18,arboribus,arbor,NOUN,arbor,NOUN
dev-s130,19,suis,suus,DET,suus,POSS
dev-s130,20,",",",",PUNCT,",",PUNCT
dev-s130,21,in,in,ADP,in,PREP
dev-s130,22,integrum,integer,ADJ,integer,NOUN
dev-s130,23,mihi,ego,PRON,ego,PRON
dev-s130,24,eas,is,PRON,is,DET
dev-s130,25,dedisti,do,VERB,do,VERB
dev-s130,26,",",",",PUNCT,",",PUNCT
dev-s130,27,tali,talis,DET,talis,ADJ
dev-s130,28,ordinem,ordo,NOUN,ordo,NOUN
dev-s130,29,ut,ut,SCONJ,ut,CS
dev-s130,30,da,da,ADP,do,VERB
dev-s130,31,admodum,admodum,ADV,admodum,ADV
dev-s130,32,usque,usque,ADV,usque,ADV
dev-s130,33,in,in,ADP,in,PREP
dev-s130,34,sex,sex,NUM,sex,NUM
dev-s130,35,anni,annus,NOUN,annus,NOUN
dev-s130,36,expleti,expleo,VERB,expleo,VERB
dev-s130,37,prossimi,proximus,ADJ,prossimi,ADJ
dev-s130,38,venturi,uenio,VERB,venio,VERB
dev-s130,39,ego,ego,PRON,ego,PRON
dev-s130,40,",",",",PUNCT,",",PUNCT
dev-s130,41,vel,uel,CCONJ,vel,CCONJ
dev-s130,42,meus,meus,DET,meus,POSS
dev-s130,43,heredes,heres,NOUN,heres,NOUN
dev-s130,44,",",",",PUNCT,",",PUNCT
dev-s130,45,suprascripta,suprascriptus,DET,suprascribo,VERB
dev-s130,46,petia,petia,NOUN,petia,NOUN
dev-s130,47,de,de,ADP,de,PREP
dev-s130,48,terra,terra,NOUN,terra,NOUN
dev-s130,49,vinea,uinea,NOUN,vinea,NOUN
dev-s130,50,plantare,planto,VERB,planto,VERB
dev-s130,51,et,et,CCONJ,et,CCONJ
dev-s130,52,propaginare,propagino,VERB,propaginare,VERB
dev-s130,53,seo,seu,CCONJ,seo,VERB
dev-s130,54,elevare,eleuo,VERB,elevo,VERB
dev-s130,55,debeamus,debeo,VERB,debeo,VERB
dev-s130,56,et,et,CCONJ,et,CCONJ
dev-s130,57,eas,is,PRON,is,DET
dev-s130,58,bene,bene,ADV,bene,ADV
dev-s130,59,laborare,laboro,VERB,laboro,VERB
dev-s130,60,et,et,CCONJ,et,CCONJ
dev-s130,61,gubernare,guberno,VERB,guberno,VERB
dev-s130,62,seo,seu,CCONJ,seo,VERB
dev-s130,63,meliorare,melioro,VERB,meliorare,VERB
dev-s130,64,debeamus,debeo,VERB,debeo,VERB
dev-s130,65,",",",",PUNCT,",",PUNCT
dev-s130,66,nobis,nos,PRON,nos,PRON
dev-s130,67,privatum,priuo,VERB,privatus,NOUN
dev-s130,68,fruendum,fruor,VERB,fruor,VERB
dev-s130,69,.,.,PUNCT,.,PUNCT
dev-s131,1,et,et,CCONJ,et,CCONJ
dev-s131,2,post,post,ADP,post,PREP
dev-s131,3,ipsi,ipse,DET,ipse,DET
dev-s131,4,sex,sex,NUM,sex,NUM
dev-s131,5,anni,annus,NOUN,annus,NOUN
